4.32 4929 3.11098e+08 5e+08 2.39907
4.33 4799 3.10671e+08 5e+08 2.40021
4.34 4672 3.10246e+08 5e+08 2.40134
4.35 4549 3.0982e+08 5e+08 2.40247
4.36 4429 3.09396e+08 5e+08 2.4036
4.37 4312 3.08972e+08 5e+08 2.40473
4.38 4198 3.08548e+08 5e+08 2.40586
4.39 4087 3.08125e+08 5e+08 2.40699
4.4 3979 3.07703e+08 5e+08 2.40812
4.41 3874 3.07281e+08 5e+08 2.40924
4.42 3772 3.0686e+08 5e+08 2.41037
4.43 3672 3.0644e+08 5e+08 2.4115
4.44 3575 3.0602e+08 5e+08 2.41263
4.45 3480 3.056e+08 5e+08 2.41376
4.46 3388 3.05182e+08 5e+08 2.41488
4.47 3298 3.04763e+08 5e+08 2.41601
4.48 3211 3.04346e+08 5e+08 2.41714
4.49 3126 3.03929e+08 5e+08 2.41826
4.5 3043 3.03512e+08 5e+08 2.41939
4.51 2962 3.03096e+08 5e+08 2.42051
4.52 2884 3.02681e+08 5e+08 2.42164
4.53 2808 3.02266e+08 5e+08 2.42276
4.54 2734 3.01852e+08 5e+08 2.42389
4.55 2662 3.01438e+08 5e+08 2.42501
4.56 2591 3.01025e+08 5e+08 2.42614
4.57 2522 3.00612e+08 5e+08 2.42726
4.58 2455 3.002e+08 5e+08 2.42838
4.59 2390 2.99789e+08 5e+08 2.4295
4.6 2327 2.99378e+08 5e+08 2.43063
4.61 2265 2.98968e+08 5e+08 2.43175
4.62 2205 2.98558e+08 5e+08 2.43287
4.63 2146 2.98149e+08 5e+08 2.43399
4.64 2089 2.9774e+08 5e+08 2.43511
4.65 2034 2.97332e+08 5e+08 2.43623
4.66 1980 2.96925e+08 5e+08 2.43735
4.67 1927 2.96518e+08 5e+08 2.43847
4.68 1876 2.96112e+08 5e+08 2.43959
4.69 1826 2.95706e+08 5e+08 2.44071
4.7 1777 2.95301e+08 5e+08 2.44183
4.71 1730 2.94896e+08 5e+08 2.44295
4.72 1684 2.94492e+08 5e+08 2.44407
4.73 1639 2.94088e+08 5e+08 2.44519
4.74 1595 2.93685e+08 5e+08 2.44631
4.75 1553 2.93283e+08 5e+08 2.44742
4.76 1512 2.92881e+08 5e+08 2.44854
4.77 1472 2.92479e+08 5e+08 2.44966
4.78 1433 2.92079e+08 5e+08 2.45077
4.79 1395 2.91678e+08 5e+08 2.45189
4.8 1358 2.91279e+08 5e+08 2.453
4.81 1322 2.90879e+08 5e+08 2.45412
4.82 1287 2.90481e+08 5e+08 2.45523
4.83 1253 2.90083e+08 5e+08 2.45635
4.84 1220 2.89685e+08 5e+08 2.45746
4.85 1187 2.89288e+08 5e+08 2.45858
